panel	source_file	record_type	day	gene_symbol	afl_paired_hedges_g	nafl_paired_hedges_g	afl_abs_effect	nafl_abs_effect	same_direction	genes	standardized_spearman_rho	bootstrap_ci95_low	bootstrap_ci95_high	bootstrap_replicates_valid	sign_concordance_all	top_half_genes	sign_concordance_top_half	median_abs_effect_afl	median_abs_effect_nafl	gene_label_permutations	empirical_one_sided_p	null_percentile	test_id	source_direction	source_tail	selected_genes	target_rank_orientation	ES	NES	raw_p	gsea_permutations	expected_direction	direction_correct	BH_q	supported
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK4	-0.517440177719665	-0.577542798715684	0.517440177719665	0.577542798715684	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK5	-0.196350323210284	0.480305659541114	0.196350323210284	0.480305659541114	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK5R1	-0.118041604536362	0.191866731459023	0.118041604536362	0.191866731459023	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK5R2	-0.0266239381482655	-0.312301117561814	0.0266239381482655	0.312301117561814	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK5RAP1	-0.603739640255724	0.0787792669865564	0.603739640255724	0.0787792669865564	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK5RAP2	-0.202339777799425	-0.192877004210985	0.202339777799425	0.192877004210985	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK5RAP3	0.30150567030297	0.293656955422826	0.30150567030297	0.293656955422826	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK6	-0.183187664599842	-0.567795718750469	0.183187664599842	0.567795718750469	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK7	0.208081059141287	0.0202189057898861	0.208081059141287	0.0202189057898861	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK8	0.579736394147836	-0.555100508157173	0.579736394147836	0.555100508157173	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDK9	-0.0305881807882391	-0.0762100202646125	0.0305881807882391	0.0762100202646125	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKAL1	-0.0179841708449705	-0.48263773465487	0.0179841708449705	0.48263773465487	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKL1	-0.163242284730938	-0.218640232869255	0.163242284730938	0.218640232869255	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKL2	-0.164700752636262	0.27272991018267	0.164700752636262	0.27272991018267	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKL3	-0.262344546606263	0.165611370177526	0.262344546606263	0.165611370177526	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKL4	-0.857734255376962	0.117778187484414	0.857734255376962	0.117778187484414	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKL5	0.11332417848952	-0.176727413178135	0.11332417848952	0.176727413178135	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN1A	-0.477941259357191	0.0917922076971673	0.477941259357191	0.0917922076971673	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN1B	-0.637084155555515	0.0609318516124895	0.637084155555515	0.0609318516124895	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN1C	-1.02140258534688	-0.217582187837815	1.02140258534688	0.217582187837815	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN2A	-0.18031106467112	-0.0988527714875442	0.18031106467112	0.0988527714875442	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN2AIP	-0.300384744581973	-0.260978331336356	0.300384744581973	0.260978331336356	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN2AIPNL	0.226037716140133	-0.403313873464736	0.226037716140133	0.403313873464736	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN2B	-1.11774344806315	0.0580688157650107	1.11774344806315	0.0580688157650107	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN2C	0.21071632618988	0.172007876055546	0.21071632618988	0.172007876055546	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN2D	0.0389364334905393	-0.42291829276894	0.0389364334905393	0.42291829276894	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDKN3	1.13626969654511	-0.211934010433327	1.13626969654511	0.211934010433327	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDNF	-0.476831439996311	-0.336199149140987	0.476831439996311	0.336199149140987	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDO1	0.0155459440252734	0.255129594507477	0.0155459440252734	0.255129594507477	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDON	0.100729214052471	-0.532955114825353	0.100729214052471	0.532955114825353	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDR1	-0.163560694571223	-0.412267752511826	0.163560694571223	0.412267752511826	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDR2L	-0.0562969546154582	0.165892225948627	0.0562969546154582	0.165892225948627	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDRT1	-0.0603286060157882	-0.200227538573126	0.0603286060157882	0.200227538573126	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDS1	-0.146476960509884	-0.240601712996679	0.146476960509884	0.240601712996679	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDS2	0.132644731986994	0.238179251128615	0.132644731986994	0.238179251128615	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDSN	0.155810498957098	-0.310849000344093	0.155810498957098	0.310849000344093	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDT1	-0.22490174044013	-0.86087178412501	0.22490174044013	0.86087178412501	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDV3	0.323904608331936	0.443621437545296	0.323904608331936	0.443621437545296	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDX1	0.21831685526916	0.371401629474476	0.21831685526916	0.371401629474476	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDX2	-0.0589410511184302	-0.143666135389721	0.0589410511184302	0.143666135389721	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDX4	-0.0569451436237361	0.145480669250113	0.0569451436237361	0.145480669250113	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDYL	-0.372786178497833	-0.266806854199639	0.372786178497833	0.266806854199639	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CDYL2	0.346588500465492	-0.306194070402791	0.346588500465492	0.306194070402791	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM1	-0.520720091354232	0.197084672735567	0.520720091354232	0.197084672735567	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM16	-0.0646236818529248	-0.480459189962545	0.0646236818529248	0.480459189962545	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM18	-0.167941786549629	-0.475800209887605	0.167941786549629	0.475800209887605	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM19	-0.300495595020477	-0.0483147405691285	0.300495595020477	0.0483147405691285	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM20	0.232474032696273	-0.214030390218995	0.232474032696273	0.214030390218995	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM21	0.22131993048906	-0.0738895759169006	0.22131993048906	0.0738895759169006	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM22P	0.264359141070954	-0.254542052880435	0.264359141070954	0.254542052880435	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM3	-0.226018898717905	-0.07457101694538	0.226018898717905	0.07457101694538	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM4	-0.0241237780756065	0.134549968407436	0.0241237780756065	0.134549968407436	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM5	-0.42527458378719	-0.489446446445147	0.42527458378719	0.489446446445147	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM6	-0.233315613328551	-0.0269046398179245	0.233315613328551	0.0269046398179245	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM7	-0.428455051282999	-0.212956173022907	0.428455051282999	0.212956173022907	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEACAM8	0.26226239749433	-0.09893240355604	0.26226239749433	0.09893240355604	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEBPA	-0.695870507979156	-0.576816013622388	0.695870507979156	0.576816013622388	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEBPB	-0.701574294165348	-0.16823045509363	0.701574294165348	0.16823045509363	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEBPD	-1.0769182255571	0.0693624968387297	1.0769182255571	0.0693624968387297	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEBPE	0.0072536432480863	-0.0023818690096773	0.0072536432480863	0.0023818690096773	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEBPG	-0.0202581255509832	0.0516795264969992	0.0202581255509832	0.0516795264969992	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEBPZ	0.739255922395561	0.140791116584144	0.739255922395561	0.140791116584144	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CECR1	0.982200672378008	1.44529213081795	0.982200672378008	1.44529213081795	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CECR2	-0.46610968276459	0.160374273077052	0.46610968276459	0.160374273077052	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CECR5	-1.08514835636074	0.0275493117806845	1.08514835636074	0.0275493117806845	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CECR6	-0.349603622972458	0.403787240121409	0.349603622972458	0.403787240121409	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEL	-0.471790327476921	-0.386893120838215	0.471790327476921	0.386893120838215	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELA1	-0.557433468294513	0.0804592510853886	0.557433468294513	0.0804592510853886	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELA2A	-0.29501545400501	-0.0911906310024654	0.29501545400501	0.0911906310024654	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELA2B	-0.183264176341917	-0.210596824960695	0.183264176341917	0.210596824960695	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELA3A	-0.191409999054994	-0.302449680180458	0.191409999054994	0.302449680180458	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELF1	-0.114513302409172	-0.065385901296455	0.114513302409172	0.065385901296455	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELF2	0.720588194136805	0.376192188901287	0.720588194136805	0.376192188901287	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELF3	0.108266598008236	-0.204081818168043	0.108266598008236	0.204081818168043	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELF4	0.0391942397651215	-0.564755154020768	0.0391942397651215	0.564755154020768	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELF5	-0.186424370597349	-0.343449561721762	0.186424370597349	0.343449561721762	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELF6	-0.343393346304587	-0.385096032284033	0.343393346304587	0.385096032284033	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELP	-0.200011834942951	-0.391849354822686	0.200011834942951	0.391849354822686	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELSR1	-0.344036687981765	-0.351671835008329	0.344036687981765	0.351671835008329	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELSR2	-0.811291169745446	-0.183353035403805	0.811291169745446	0.183353035403805	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CELSR3	-0.424598351874869	-0.256803536941447	0.424598351874869	0.256803536941447	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEMP1	-0.145350001309795	0.049199470152135	0.145350001309795	0.049199470152135	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CEND1	-0.109640172324347	-0.354243687997152	0.109640172324347	0.354243687997152	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPA	1.00265916166163	-0.905314985831527	1.00265916166163	0.905314985831527	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPB	-0.609855046276104	-0.13784383444234	0.609855046276104	0.13784383444234	True																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPBD1	-0.730208143549546	0.31546457677895	0.730208143549546	0.31546457677895	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPE	0.771909608882236	-0.205061644261126	0.771909608882236	0.205061644261126	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPF	1.06385634819248	-0.626074264063423	1.06385634819248	0.626074264063423	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPH	0.0069499271232273	-0.708862105343671	0.0069499271232273	0.708862105343671	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPI	0.108390163402076	-0.0285954727889353	0.108390163402076	0.0285954727889353	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPJ	0.637004480953986	-0.0359343523014533	0.637004480953986	0.0359343523014533	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPK	0.707856364631404	-0.0687064385560847	0.707856364631404	0.0687064385560847	False																										
A-C	03_results/phase2b/GENOMEWIDE_EFFECTS_SHARED_UNIVERSE.tsv	gene_effect	14	CENPL	0.818791303913116	-0.353393569346264	0.818791303913116	0.353393569346264	False																										
